"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2800",-0.131013528062427,-0.191173492074839,-0.300058958840758,8.61808493501983,-470.115729945785,-737.876548318599,1528.37441347839,4294.14740780556
"600_2800",0.396365614498166,-0.263910208933899,-0.670942238891842,0.982891810813512,-648.982969168838,-1649.91755376116,1803.88247809168,2646.47751086527
"600_2800",0.109466278191823,-0.116054251705202,-0.90330068394346,6.69978245230294,-285.389614750273,-2221.31141605325,1475.9746123312,4718.74385193415
"600_2800",0.225656563743606,-0.0323603798239835,-1.34823388369487,14.1527798084347,-79.5775785500605,-3315.44896466466,1372.73020074437,7653.79206797351
"600_2800",0.117637085617342,-0.00977509237273652,-2.11871497721768,-6.64882218919072,-24.0379805600743,-5210.14303422272,1303.66171805288,2770.3006642575
"600_2800",0.537244710206294,-0.471239919521896,-1.37272653945334,-7.17143975786199,-1158.82854019794,-3375.67898199206,2186.39604514251,1389.3382281813
"600_2800",0.171326175859956,-0.189112964694686,-0.0216273139650693,3.01121638778342,-465.04867633453,-53.1838404012362,1614.37658512992,2178.66338308793
"600_2800",-0.197981058084557,-0.409778842041259,-1.02233711486478,-11.4813365536065,-1007.68928449113,-2514.03452324435,1867.97378436772,-460.985461641987
"600_2800",-0.0318116110446676,-0.17293479327329,-0.17900253079739,11.5840764099838,-425.264850740236,-440.186055685037,1527.71905754792,4972.04946785155
"600_2800",-0.0171421201446363,-0.197286932558771,-0.887403405952726,19.6740718282769,-485.149323277117,-2182.21833695713,1572.09247262073,8528.58768392212
"600_2800",0.0734034893002404,-0.331540844216886,-0.474329599506684,1.99251827829508,-815.293816596954,-1166.42638833883,1819.58387672043,2621.7419880929
"600_2800",-0.0514594891860255,-0.322025297926429,-1.58678136127703,12.7278614319084,-791.894087159465,-3902.06230908356,1767.02280299203,7624.68547762904
"600_2800",0.104338885031012,-0.348243194451845,-0.606926368756937,14.3576720474428,-856.366653041476,-1492.4957941335,1856.18980477248,6495.62095102691
"600_2800",0.0848467597163725,-0.511271253329391,-0.14320229925424,9.82032688080774,-1257.2698016373,-352.149519858471,2118.45369176628,4391.72157567394
"600_2800",0.091863083811126,-0.345694379199127,-1.05111870381327,-8.05085963039816,-850.098848179915,-2584.81147851502,1848.31081813051,600.588206699425
"600_2800",-0.0125592894714031,-0.333191201022442,-0.397784302583898,6.69972329827794,-819.35221761215,-978.19345004692,1796.88138784417,3887.63013799516
"600_2800",0.0416690112411509,-0.179490674692478,-0.670508210028975,3.05705775384017,-441.386452879579,-1648.85023112417,1560.2225693801,3259.0120734552
"600_2800",0.132692305081154,-0.303311738647513,-0.633502263807423,21.1498965769148,-745.875476081067,-1557.84871605288,1790.70304079317,8547.50300430397
"600_2800",-0.0902747019800856,-0.547911173284636,-2.6568144451639,2.6140365622443,-1347.37121961094,-6533.38623813901,2126.91526790007,6393.62307337841
"600_2800",0.00935647558251115,-0.508016188549442,-1.02717395039534,-7.15474846097031,-1249.26525488535,-2525.92881068659,2090.78272386277,826.166065592166
"600_2800",0.352768260683108,-0.239480227740894,-0.618098102474523,-0.550086514193696,-588.907075191784,-1519.96826269806,1750.82827160811,2106.35835830525
"600_2800",0.0102694145147364,-0.0186904200963722,-0.871519776187823,25.7954438723121,-45.9617093941018,-2143.15882028421,1286.57466080467,10312.3196667713
"600_2800",-0.04692142435214,-0.190350756442818,-0.931138626153286,4.16216623772438,-468.092536468477,-2289.7678447146,1551.88447225515,4014.23904450625
"600_2800",0.106661705997087,-0.409212668473273,-0.427058771102811,1.43670055278264,-1006.2970041216,-1050.18244803601,1957.11367738706,2379.69306449236
"600_2800",0.275977603246136,-0.0428200648868617,-0.535368113798259,-2.32320382450396,-105.299044559652,-1316.52651670682,1404.80441176067,1446.10573240682
"600_2800",0.128592057573876,-0.434836956095602,-0.913618427836145,-8.70450977198376,-1069.30982325866,-2246.68383379203,2005.7253198721,181.272056849413
"600_2800",-0.00482102635028805,-0.692384260239986,-0.48615131582054,23.877962847212,-1702.64574012316,-1195.49723249083,2389.70206622678,9111.83046186387
"600_2800",0.23744333525177,-0.790426370506087,-1.87916624341927,7.09510925680173,-1943.74160405774,-4621.06749542815,2622.51649656443,6440.00188622267
"600_2800",0.0311613171116545,-0.369743956711546,-0.049581090307905,0.489825208579322,-909.23928948499,-121.925117382298,1869.90253105083,1479.14610896136
"600_2800",-0.0926362473446284,-0.632082152860465,-1.15437707110217,11.8221454622777,-1554.35651382763,-2838.73466725934,2264.59868806465,6646.00539590295
"600_2800",0.0672179411110303,-0.386048066664263,-1.79091956682192,12.5540014011571,-949.332811177514,-4404.0596334406,1907.36787348713,7908.89623353743
"600_2800",0.397127711797021,-0.450718082979711,-1.34436257552895,8.93678968568975,-1108.36318508438,-3305.92901059304,2111.23003079802,6105.26721840073
"600_2800",-0.0795039609974766,-0.644600095656312,-0.863598621627819,1.92424594352296,-1585.13945214726,-2123.67986785428,2289.06155509841,3241.53587164705
"600_2800",0.022053001096927,-0.379621148872363,-0.290155384265571,11.7958478611755,-933.528344165644,-713.522616505375,1883.4482025372,5217.40313065423
"600_2800",0.215916162421908,-0.506385486262257,-2.27492551182471,-3.58010176489292,-1245.25518639864,-5594.28117338093,2149.17322085202,3934.4174333019
"600_2800",0.340180332184505,-0.395601655033619,-0.97553232026546,-14.1814063962309,-972.826090089335,-2398.93660909729,2003.77857896373,-1336.23801587262
"600_2800",0.423625315768414,-0.470534109148324,-0.16478629859848,9.66771695204699,-1157.09287823261,-405.226845050054,2151.64293219973,4382.08616772301
"600_2800",0.0709181222503598,-0.304676235111355,-1.21858838207772,-7.97442999414613,-749.230916441263,-2996.63703647603,1774.68218500146,898.514594285687
"600_2800",0.163704812053306,-0.372036766434233,-0.742031828387056,16.6126119526188,-914.877549814439,-1824.73433350595,1912.85985823157,7384.43740006792
"600_2800",-0.0148740334332694,-0.108092717715637,-2.39932251318567,-1.66725678313785,-265.811365054823,-5900.18648725667,1426.12295046997,4704.48477632628
"600_2800",0.092830124807619,-0.303681662090733,-1.13052983383621,-3.12133078705311,-746.785156746761,-2780.09180190807,1779.52555832886,2188.60942871522
"600_2800",-0.427900853488252,-0.0477947249032868,-1.0618774946812,-1.21587701563263,-117.53225691285,-2611.26847716748,1204.87423994627,2639.10794688642
"600_2800",-0.088711780655228,-0.0488543688538585,-0.445562529027202,14.4058644978542,-120.138032870066,-1095.68513551091,1306.90103016838,6244.57867142127
"600_2800",0.424700870288393,-0.199976182788127,-1.07889357121453,6.64702889398956,-491.762472521081,-2653.11279958614,1707.14909205006,4991.83091628191
"600_2800",0.570933650575258,-0.290639874325034,-0.260963637628621,17.3447189187965,-714.714028533706,-641.737040327011,1899.44029579599,6809.9901466108
"600_2800",0.258948879543681,-0.342278376520261,-0.590647046466624,0.618458770494273,-841.698538202613,-1452.46322791069,1892.09532992495,2406.71956673194
"600_2800",0.407663932644434,-0.495103621749585,-0.998183855277311,-15.1813735541902,-1217.51189462235,-2454.63911680856,2187.31739317728,-1594.64806857083
"600_2800",0.069672367798701,-0.218728315122886,-0.734954922848828,19.9686941838825,-537.87593880198,-1807.33147824211,1633.01084420111,8365.06222467202
"600_2800",-0.1647841787693,-0.0401422740776137,-0.0958767809591734,-11.763610062027,-98.7140752353545,-235.771091359408,1270.08630243565,-2067.59328776149
"600_2800",0.10976018731319,-0.312345591772945,-2.17621187969685,-14.9493648340201,-768.090671347903,-5351.53396653897,1798.77507063473,410.689330436743
"600_2800",0.152091169775479,-0.43764898340582,-0.264414929046799,8.27574521442963,-1076.22489426157,-650.224129026929,2017.29619467775,4134.33049913983
"600_2800",0.262451251469419,-0.534272083176459,-0.847040836037811,-3.28431404555115,-1313.83126209689,-2082.96253108102,2208.77886132849,1674.35056236278
"600_2800",0.209591628501036,-0.101995522297598,-2.52737468945482,18.6165816382364,-250.817720049629,-6215.08026078439,1482.46437415436,10912.1313530214
"600_2800",0.166358482229632,-0.0373808370142627,-0.0742907468960796,7.30992076191472,-91.9234109719828,-182.688762580095,1363.45202616311,3536.20031540817
"600_2800",-0.112265785541561,-0.100155335457975,-0.871262364233289,7.44601880690262,-246.292507009071,-2142.52581720628,1384.27860941287,4886.70344672288
"600_2800",0.236994106170537,-0.112325485093156,-0.0114346765753228,3.21592373058192,-276.220185356091,-28.1190727153608,1507.54921026217,2222.42993225672
"600_2800",0.154649311240047,-0.262580031855184,-0.579245569150437,0.0260413507941476,-645.711923787336,-1424.42579566636,1730.22972650923,2212.82072336847
"600_2800",0.426119469864952,-0.0440009377882944,-0.816038631620812,-2.42128061552736,-108.202935261261,-2006.72484874732,1451.13679126635,1878.5458227235
"600_2800",0.288296684610377,-0.288551184973237,-0.848971274472435,6.59259526196124,-709.577721671321,-2087.70968228885,1812.44190147396,4597.73239303237
"600_2800",-0.13510037251263,-0.197597269317992,-1.48259364249213,5.87539485727269,-485.912474017875,-3645.8537472356,1537.72713321743,5427.39422610843
"600_2800",-0.0604317335536332,-0.311608676813309,-2.10550074525228,-17.7021625313695,-766.278519932991,-5177.64784758013,1747.24458072429,-519.456060526891
"600_2800",0.708350393864622,-0.0962076762669151,-0.663671622843802,-3.72338455818872,-236.584797733897,-1632.03834397385,1620.41191388085,1243.06603975738
"600_2800",0.565179655920714,-0.342713326245445,-0.21217321480886,-5.92994978638882,-842.768125336923,-521.75625748241,1983.3506355791,-151.615036651841
"600_2800",-0.0696577780077179,-0.302250061611051,-0.559570215059277,-6.70050840825955,-743.26470055175,-1376.04202995638,1729.13073873582,191.700941799666
"600_2800",0.191541066617645,-0.143926430544253,-0.337026523113278,6.95377290489533,-353.930234884841,-828.783678139139,1546.06422011726,3862.85340261912
"600_2800",0.319333423013586,-0.54476263675538,-1.30466971310932,10.9153949990151,-1339.62863703504,-3208.32008590625,2242.84368686852,6625.00467276226
"600_2800",0.1112319875739,-0.377057212078827,-0.301847004248062,-8.83095507885194,-927.223353844308,-742.273540091401,1905.5996209096,-861.898027130436
"600_2800",0.276884183572554,-0.0110348840823906,-0.38223652582251,15.8831795891625,-27.1359409139701,-939.95983124399,1352.81589803256,6577.25044450233
"600_2800",-0.0657164459082983,-0.108641715980236,-0.984104909822148,2.39587976094846,-267.161409546345,-2420.01750872008,1411.99346002738,3579.09802175407
"600_2800",-0.0377266440604518,-0.239944950450948,-1.00071561548579,2.17664468838887,-590.049877228239,-2460.86498152201,1636.13853460694,3541.58785317814
"600_2800",0.314920744753686,-0.58080683110528,-0.0569796684063141,7.74430771024781,-1428.26510307018,-140.118999314072,2300.79763551677,3636.17086035664
"600_2800",0.148121906663755,-0.573764911631787,-0.0331255541100557,-13.8573779049107,-1410.94828222033,-81.4592226217801,2239.90457699478,-2789.80332205222
"600_2800",0.525378649964311,-0.231312862481756,-0.552006130370227,-12.0739790917617,-568.822664749406,-1357.44114990565,1788.43468872081,-1409.45575156515
"600_2800",0.266603566012842,-0.055541897364359,-0.308781827703607,-0.694291818691372,-136.583369057242,-759.327000565787,1422.94826234903,1555.18994609378
"600_2800",0.129769585138913,-0.349573211241224,-1.59498023271421,-12.7009481857866,-859.637304254639,-3922.22419653245,1865.8952677577,119.880233357263
"600_2800",0.376045972346394,-0.401702890292331,-0.908198357523969,7.61545896802208,-987.829669487767,-2233.35531066096,2024.41337823411,4997.5249104766
"600_2800",0.148351671653674,-0.678397171959745,-0.891446232949649,3.46356375011771,-1668.2500184919,-2192.16007387931,2411.99359455017,3742.43371917386
"600_2800",0.067504827901715,-0.687013672539635,-0.0883962207494529,4.93708985709728,-1689.43889994053,-217.375606790766,2402.25640005746,2857.83903126731
"600_2800",0.229472105837928,-0.742405519148825,-0.276485533570182,4.77046843858289,-1825.6532784043,-679.907015471122,2541.21084966383,3117.80470992157
"600_2800",-0.20747693592687,-0.0267597372143127,-2.02109389783289,-4.58928161843069,-65.805009141849,-4970.08252952102,1235.4621440429,3218.73032936866
"600_2800",0.159346840048104,-0.134696691013527,-1.11599418780186,5.88972909526816,-331.233334338616,-2744.34711904693,1521.37148145569,4828.92299178079
"600_2800",0.612510099921234,-0.236573184769508,-0.335968808647787,1.84861811608747,-581.758350681684,-826.182646988733,1822.84423659358,2351.72383994844
"600_2800",-0.222743678848671,-0.305411824758043,-0.330706615938889,-12.0278780278234,-751.039808772205,-813.242361494075,1689.06745387844,-1759.65385593987
"600_2800",-0.0385227041109845,-0.368411260751262,-1.64779385114005,-2.50172433257251,-905.962049908704,-4052.09844064379,1847.10872160518,3222.21231300198
"600_2800",0.129888325479345,-0.0315299039450474,-0.338071005883581,7.78599998367968,-77.5353509912543,-831.352171158999,1343.0500057658,4110.62693778344
"600_2800",0.241196760639943,-0.403752683044392,-0.71980309345882,-1.82250463475217,-992.870325519179,-1770.07153568214,1987.91381551395,1897.36357403854
"600_2800",0.480403462190033,-0.314820243432253,-1.19580960790576,2.39668123567914,-774.176100130685,-2940.62163428351,1912.42796274316,3927.38893972681
"600_2800",0.105028440163404,-0.393583005170507,-0.378611359069394,-4.04282622799411,-967.862017698326,-931.045164802425,1930.93477549616,679.965416313642
"600_2800",0.0862611030013996,-0.020838289924201,-0.405253918035575,-2.64385607658653,-51.2435472732937,-996.562020304058,1312.57358569374,1137.38688962919
"600_2800",0.151988565162097,-0.249090820840728,-0.922397645992712,13.3663005880795,-612.540534733193,-2268.27285488085,1707.26605882482,6721.1637694568
"600_2800",0.299798777454733,-0.217625392889125,-0.0141184822350307,13.8380275005845,-535.163736993191,-34.7188331897486,1699.23677993814,5367.37461556818
"600_2800",0.0928612330664018,-0.388725480379803,-0.893203682458864,10.7066588511087,-955.91685318871,-2196.48182711978,1919.35138469557,5886.81735046725
"600_2800",0.384705099520326,-0.191845523739264,-0.345056062317971,6.45012719587724,-471.768326511547,-848.529159813265,1681.95669563085,3727.14645320752
"600_2800",0.264537710266998,-0.0117072663889097,-0.413406837381169,14.3559530784101,-28.7893997455331,-1016.61090672521,1350.27097119999,6176.95616249742
"600_2800",0.240574504211213,-0.0396246260714873,-0.161303265160439,-19.7767884638404,-97.4411243277057,-396.661699383784,1389.0836536911,-4329.20581759622
"600_2800",0.284728249248266,-0.06255598102941,-0.140325325077686,7.78004880326204,-153.831738725592,-345.074737678334,1439.8385404209,3783.76283533467
"600_2800",0.173013966088569,-0.0993084198366154,-1.22570910446719,-2.62025736573351,-244.209852394057,-3014.14764198695,1467.23207696055,2493.23671101472
"600_2800",0.340506695250557,-0.333632076995597,-1.35525426256158,0.104235736428509,-820.436378013708,-3332.71281489621,1901.99373938949,3511.73987367793
"600_2800",-0.209296914554933,-0.0513887242005148,-0.248792894662424,-7.26655470824744,-126.370279301328,-611.807902916597,1275.41543331967,-486.591063149191
"600_2800",-0.0359449258185332,-0.661090897685394,-0.446756570303141,5.20927044333947,-1625.69206929702,-1098.62140863084,2329.05199309756,3527.47573616768
"600_2800",0.109304937194858,-0.229809801669545,-0.264207518075391,13.9198505316669,-565.126480078528,-649.714083626995,1662.94717618845,5802.72629944287
"600_2800",0.0114108786537319,-0.219158827897543,-0.394196735871382,8.71184626698054,-538.934615008145,-969.371246061004,1616.49303219654,4476.63648152506
"600_2800",0.299218161251044,-0.0906408597440107,-0.674182045879003,-1.9346730820688,-222.895410231811,-1657.88457999541,1490.29568633433,1789.1963732801
"600_2800",-0.304724892210464,-0.205638649256277,-2.62434541413256,7.23924356127327,-505.687073301641,-6453.54147483912,1500.79639196258,7707.73144030244
"600_2800",-0.264211226242545,-0.312511491993609,-1.05679160022696,-17.2458674245762,-768.498637444505,-2598.76172762896,1688.47939053821,-2108.68225498384
"600_2800",0.252415088019772,-0.405594488535954,-0.686753330662387,-7.51363477155493,-997.399518995149,-1688.79869187439,1994.25865508316,160.387821168618
"600_2800",0.302044187336649,-0.411068050117,-0.679413860847354,10.7329827934645,-1010.85958278406,-1670.75016343009,2017.93083077698,5543.11828061735
"600_2800",0.24148711173815,-0.106160471318139,-0.558277378881327,5.75600521881375,-261.059767876072,-1372.86280977841,1498.74199727611,3872.46963011497
"600_2800",0.302086623166746,-0.539326158658144,-0.854555104064196,-15.2802578926573,-1326.25976543429,-2101.44090671716,2228.80663262579,-1860.0176445933
"600_2800",0.131190593310349,-0.634036021744917,-1.28133984627967,0.543461243138464,-1559.16128297665,-3150.94948888926,2333.98762218066,3520.0820439057
"600_2800",0.274641721245523,-0.24346551790142,-0.702398024167904,0.317744987055595,-598.707322979946,-1727.27063914752,1734.28140261178,2501.53513756888
"600_2800",0.364997547289752,-0.161116690431284,-0.0871383299627809,-4.94865987521947,-396.202892495684,-214.282321006475,1625.61009753513,-67.0508557214496
"600_2800",-0.153292920182349,-0.325171978826768,-0.197225103645826,-32.484829265505,-799.63210654863,-484.997279475303,1742.08803294431,-8027.40910839038
"600_2800",-0.192471613035598,-0.510352121293751,-0.660138664288398,13.7825378886103,-1255.00955926185,-1623.35042719147,2034.95060866875,6413.0606096057
"600_2800",-0.195558076789947,-0.36103502512074,-1.1928089789729,5.73518432366465,-887.823110456064,-2933.24277204818,1788.55269652166,4909.51793173024
"600_2800",0.112958782764583,-0.230618834815362,-1.24171357565907,3.2967918643026,-567.115977700653,-3053.50432044225,1665.35756674155,4268.98434799298
"600_2800",0.154068091486754,-0.0680049945738758,-0.544672829754423,4.27974449411455,-167.231436309911,-1339.4077921713,1410.16601635921,3413.63160956537
"600_2800",-0.00487942568821148,-0.20870080335641,-0.354988234316392,0.230584485965408,-513.217232396225,-872.953415698892,1594.48308204565,1904.60480265753
"600_2800",0.577766617563047,-0.0915294122231707,-1.44255819997896,4.41697487589551,-225.080454260676,-3547.40238205672,1574.11218162982,4930.37718591394
"600_2800",-0.0896888195560628,-0.0594195053503799,-0.764455685645799,9.01449173804816,-146.118815049295,-1879.87695766886,1323.98181356612,5174.84237878755
"600_2800",-0.00781282329465589,-0.113187464084172,-1.18047185601939,9.86293525849658,-278.339882381875,-2902.9044887445,1436.58670673349,6109.64632815749
"600_2800",-0.106663019971511,-0.20181854516035,-0.758808854397145,0.0717144574248119,-496.293035425183,-1865.99080553799,1553.07492937577,2521.5361748731
"600_2800",-0.0401922001046992,-0.209191282909837,-0.949454555892933,1.31511701495324,-514.423373220352,-2334.80864292222,1584.84887816856,3202.59253744021
"600_2800",0.317708575559651,-0.37796152427624,-0.832169183629586,3.53023518558105,-929.447152678402,-2046.39157319604,1968.13324956416,3664.69113354331
"600_2800",0.416870449067514,-0.630373464662022,-0.277282186839178,-3.88663913293015,-1550.15466978041,-681.866069673685,2412.43031797531,559.553079872897
"600_2800",0.00406940137588313,-0.0855723800800041,-1.18772800153746,0.489172784502322,-210.431485494656,-2920.7481139762,1394.69911750083,3350.12818530665
"600_2800",0.429525149838751,-0.558089829524168,-0.306596474631537,9.84030660997325,-1372.40160617751,-753.952987445478,2297.33360933306,4666.25763077133
"600_2800",0.343576233235167,-0.17511652355726,-0.144328166513593,-22.7435319207033,-430.629955043461,-354.918145899186,1642.29315100848,-5234.26149107615
"600_2800",0.27177319551898,-0.435519821624558,-0.487084543298304,15.0869844759604,-1070.98906143711,-1197.79213704141,2049.1809385687,6514.22311190205
"600_2800",0.0473612067240011,-0.374058554928697,-2.1936475161315,7.80928958375785,-919.849340430153,-5394.41003089595,1881.78562460454,7168.18071136754
"600_2800",0.122516382866776,-0.324700140446054,-0.995944039267831,20.6624618490363,-798.471806329397,-2449.13117359523,1822.8581138637,8999.2618469384
"600_2800",0.311245355167546,-0.274660334465497,-0.350006701434699,24.4900421026136,-675.418658847603,-860.703302246923,1796.38959969964,9068.9687847535
"600_2800",0.46890591420255,-0.219159987666744,-0.597826495839211,13.0334532021686,-538.937467002626,-1470.11824925162,1751.75797114591,6089.14158007148
"600_2800",0.0440334925742903,-0.22626912970583,-1.21126324965755,-4.70248132103169,-556.419595213607,-2978.6237651941,1637.8279578622,1853.85638349344
"600_2800",0.203827184317167,-0.282434497672125,-0.975400651035361,0.94274890512946,-694.536144074951,-2398.61282060785,1777.41147561153,3135.15492265859
"600_2800",0.613083372173233,-0.225863131726913,-0.761426002307347,9.66019003261243,-555.421203469314,-1872.42664759343,1805.40582487832,5360.76864416462
"600_2800",0.0307146702755646,-0.357494671076311,-1.45851225514479,-4.25039361029058,-879.117007388117,-3586.63508219982,1849.63198845897,2394.01139979784
"600_2800",0.0200651519937554,-0.276185627024204,-0.468692611250093,2.09105046067948,-679.169513722068,-1152.564441161,1712.80689231496,2641.60651086646
"600_2800",-0.0509654112531902,-0.235553050147178,-0.388661594963856,12.5733439721965,-579.249732319301,-955.759752229655,1625.0038380275,5609.22724470741
"600_2800",0.0662951533664382,-0.228260193077034,-0.758751071035347,-12.5211761495714,-561.315829518705,-1865.84871017207,1647.68325860818,-1201.77423768076
"600_2800",0.067913201374155,-0.415351447106149,-0.589480616041507,-11.7998550491065,-1021.39290662696,-1449.5948527778,1955.74977378728,-1266.79812940433
"600_2800",0.129856855138992,-0.313359875924122,-0.0979009585432378,-0.312375414735981,-770.584902786206,-240.7487569978,1806.38439154826,1321.40785720357
"600_2800",0.359561644385837,-0.612326122517842,-1.96381996391655,-13.6580037279207,-1505.77435672754,-4829.23990035876,2365.8155856329,443.309519381254
"600_2800",-0.387171340312921,-0.274124849451988,-0.462987936943736,-3.4985634506777,-674.101844862207,-1138.5360468657,1589.01527688545,979.601858185267
"600_2800",-0.176804243111851,-0.508362430635592,-0.438802620005102,-3.11934819811202,-1250.11670060255,-1079.06180803071,2036.3116661052,1051.95871437231
"600_2800",-0.185121882360715,-0.0810036019205278,-1.66484913124943,4.82826137662183,-199.196379329615,-4094.03916878046,1331.2514838993,5417.43649047293
"600_2800",0.00380679498868751,-0.373582574745168,-0.300224309026403,2.71649773481567,-918.678855082048,-738.283161821221,1868.12578534875,2549.55533563252
"600_2800",0.353404621278802,-0.396157836543515,-0.496586838082613,-6.60821804536957,-974.193798936777,-1221.15927963112,2008.60286615434,115.439448275895
"600_2800",0.0114229748661026,-0.333566802368353,-1.02105992597507,0.223638317183801,-820.275860837919,-2510.89378139437,1804.58949563196,2997.60892081508
"600_2800",-0.196884994341025,-0.425353421037515,-2.06729480234341,-3.72243706601581,-1045.9888128094,-5083.69541440578,1893.90329545593,3550.97846596703
"600_2800",0.201469738717081,-0.201903805972227,-0.0642784942611829,-15.0550408010524,-496.502700731688,-158.06757998427,1644.31766787444,-3092.68734926352
"600_2800",0.198102269217395,-0.0258594342146746,-1.56703906077607,15.8178681239843,-63.5910693468823,-3853.51391510861,1353.89558943601,8505.8197860879
"600_2800",0.161647719876489,-0.20996921227102,-0.254612000936711,-6.46902864671698,-516.336383363703,-626.117697460173,1645.80384884765,-241.227495711067
"600_2800",0.232639407508551,-0.176419595097099,-1.42833351479983,21.1807289800738,-433.834345053156,-3512.42238465406,1611.63587695198,9863.36440661528
"600_2800",0.182868565236673,-0.245093091064879,-0.814069581976642,-3.35828466560441,-602.709696622208,-2001.88274851301,1709.82355942862,1598.27387891277
"600_2800",0.214935786593011,-0.252370992010371,-0.382082692986713,2.97459007574503,-620.606820738785,-939.58154011636,1731.26981969848,2760.44254824096
"600_2800",0.0406813798054413,-0.245343321019772,-0.784041454793761,-16.3782387703446,-603.325038407421,-1928.04042457848,1668.19587219544,-2300.57503745334
"600_2800",0.176298901044134,-0.276405836072069,-1.34151778499252,-13.5479923313554,-679.711030938466,-3298.93337136993,1759.36101520358,-547.262880152439
"600_2800",0.16850691063568,-0.165309961742275,-1.78369207060121,-9.96411611366919,-406.514587814068,-4386.28645984524,1574.4096188561,1239.30475329284
"600_2800",0.724174709400462,-0.501784835328045,-0.595128735068172,12.4167507739297,-1233.94170172726,-1463.48417169029,2291.88127988619,5902.37200835385
"600_2800",0.235714689465108,-0.343007612897489,-0.0294648138565002,3.91882700698389,-843.491807175537,-72.4570772000265,1886.42481072283,2459.89291096414
"600_2800",0.371277966931365,-0.152420229367047,-1.06221504206297,9.02040540469261,-374.817379803587,-2612.09854169185,1613.16951556993,5666.12327248566
"600_2800",0.0376935471539643,-0.033723465648438,-0.741631708141415,-12.8277503269224,-82.9295499995922,-1823.75039572617,1319.39802140056,-1320.56114936738
"600_2800",-0.101235013705661,-0.373523137237036,-0.0951164031334953,-4.60078160879468,-918.532691996265,-233.901242288422,1836.97139423396,48.9192536010165
"600_2800",0.161990264002715,-0.139405091881246,-2.46407271976289,4.2205298340314,-342.811787432618,-6059.41405745386,1529.89390171043,6551.72124680542
"600_2800",-0.0116701706817101,-0.222109366479666,-1.13260446675835,3.42556826044579,-546.190299801123,-2785.19354253108,1614.51973135917,4127.67712537725
"600_2800",0.143495873822793,-0.525932428863975,-0.558406810812048,-9.44749913719454,-1293.32317474619,-1373.1810965133,2159.89765940995,-622.387336829281
"600_2800",-0.553204370944125,-0.290935312757031,-0.0865964225169442,-13.9596396404369,-715.440542720401,-212.949713584297,1567.56324219005,-2732.12904333382
"600_2800",0.0524444009403063,-0.214054567805662,-0.366698274072014,-16.7428483371506,-526.382702434468,-901.749635444952,1620.23332870498,-3094.51026385343
"600_2800",-0.0823625262973108,-0.173145442515858,-0.648378538116205,18.8154291139798,-425.782859389644,-1594.43103967759,1513.11948714584,7881.75149714942
"600_2800",0.0623948259684868,-0.0596465902481049,-1.59189734303123,10.6106582401654,-146.677240703893,-3914.64304645809,1369.32022066099,7007.12390071675
"600_2800",0.126904729813441,-0.237985267771436,-0.398251009041797,-10.0966691468566,-585.230811345506,-979.34113032803,1681.59164047391,-1077.6257979907
"600_2800",-0.221990992365908,-0.177631287105875,-1.26497134169719,-5.75250103307998,-436.814023182132,-3110.69761402732,1479.21189030574,1631.70644371955
"600_2800",-0.0401126770499766,-0.115369895994286,-0.040816166698515,5.09709102701531,-283.706712057604,-100.37124808888,1430.62496433362,2826.92081688764
"600_2800",0.106949479821296,-0.364474185667222,-0.662732567454821,-13.2442356121718,-896.280368066221,-1629.72910797643,1883.64627940435,-1573.4136814944
"600_2800",0.528300179844475,-0.388851131596741,-0.396522370510854,10.9190335949508,-956.225842750643,-975.090226314265,2048.29988868923,5133.03719712577
"600_2800",0.0819881262790323,-0.490906739781964,-0.136859496100614,4.86636492078319,-1207.19132031944,-336.55189959163,2084.12814811267,2916.60473013833
"600_2800",-0.0492604998118525,-0.203625661289534,-0.677456313218396,6.48735451737351,-500.736924109477,-1665.93634786129,1573.01756124669,4284.63704636071
"600_2800",0.477998775736159,-0.453352374761581,-0.10512913945482,-0.783109484642852,-1114.84118572392,-258.52361432006,2139.47129632182,1194.11409030941
"600_2800",-0.199370299789187,-0.179905004815462,-0.842946038726453,1.69668408179042,-442.405334242739,-2072.89299368796,1489.63804142157,3140.30094537879
"600_2800",-0.216894835582073,-0.331043775601083,-0.536910108450707,-11.8375456622438,-814.071472575221,-1320.31844378698,1732.93703460697,-1364.37049303559
"600_2800",-0.0715544597061975,-0.3720969649893,-0.215383156212716,1.28063483904714,-915.025584394705,-529.649841105217,1843.40204589808,1985.5445189815
"600_2800",-0.0475414351670733,-0.257277144707182,-2.25924986025439,-5.21395223128219,-632.671566385552,-5555.73309696941,1661.73175554071,3425.58140825712
"600_2800",0.268841866439757,-0.027791754607228,-0.803739343746998,-8.20803371757757,-68.3428484872599,-1976.47960588515,1377.9873055383,147.413074612878
"600_2800",-0.00720300725583692,-0.401191105506507,-0.298617831152561,15.3816811021591,-986.571136855699,-734.332663715515,1910.26054120623,6291.50369828701
"600_2800",0.266288097649002,-0.324331158738997,-0.376292230365086,5.71629696128032,-797.564441492007,-925.342183328211,1864.7590489259,3561.53607257182
"600_2800",-0.097487709186252,-0.604632045784699,-1.00503235078375,-9.07584937213965,-1486.8538125642,-2471.48028777371,2218.034846226,221.771174954999
"600_2800",0.199615287091265,-0.20489927531396,-0.382298832543925,-7.30667710750072,-503.868874989612,-940.1130500271,1648.69409383118,-278.962686059372
